[(173, 168, 135), (181, 182, 172), (153, 163, 170), (139, 145, 135), (161, 150, 92)]
[(203, 196, 127), (238, 232, 178), (116, 131, 123), (198, 206, 178), (123, 125, 73)]
[(239, 235, 235), (221, 219, 219), (201, 199, 200), (178, 177, 177), (154, 153, 154)]
[(205, 160, 108), (192, 145, 95), (176, 130, 83), (218, 175, 120), (47, 28, 18)]
[(88, 112, 102), (97, 128, 124), (71, 94, 85), (143, 160, 153), (116, 145, 146)]
[(110, 144, 85), (95, 108, 65), (72, 77, 49), (19, 20, 12), (46, 49, 31)]
[(127, 103, 85), (101, 72, 29), (126, 91, 40), (74, 53, 21), (104, 84, 68)]
[(152, 152, 78), (87, 93, 56), (121, 122, 63), (186, 174, 88), (61, 58, 34)]
[(225, 216, 205), (109, 115, 28), (151, 120, 30), (74, 104, 29), (182, 175, 130)]
[(166, 189, 184), (147, 168, 161), (67, 89, 23), (191, 214, 210), (96, 115, 38)]
[(76, 50, 23), (39, 30, 15), (121, 72, 26), (166, 104, 34), (133, 112, 78)]
[(96, 125, 110), (130, 143, 113), (151, 162, 136), (52, 77, 86), (69, 103, 93)]
[(121, 145, 74), (140, 161, 94), (42, 44, 57), (49, 32, 20), (56, 66, 87)]
[(33, 29, 16), (94, 82, 39), (62, 53, 27), (174, 150, 38), (211, 177, 36)]
[(59, 84, 48), (81, 105, 63), (39, 58, 34), (102, 124, 87), (17, 28, 17)]
[(12, 82, 164), (175, 146, 84), (210, 169, 92), (180, 172, 116), (140, 117, 69)]
[(244, 225, 101), (245, 202, 58), (87, 85, 52), (130, 116, 66), (15, 14, 9)]
[(43, 54, 73), (29, 36, 47), (63, 75, 94), (95, 122, 134), (133, 157, 152)]
[(95, 178, 178), (40, 155, 145), (113, 158, 121), (70, 111, 91), (34, 76, 123)]
[(199, 177, 176), (36, 51, 67), (224, 199, 200), (173, 159, 142), (21, 30, 44)]
[(10, 10, 5), (28, 27, 13), (73, 66, 28), (89, 84, 41), (119, 124, 75)]
[(11, 13, 27), (146, 90, 9), (14, 17, 45), (162, 110, 13), (120, 70, 12)]
[(207, 201, 195), (228, 221, 212), (185, 180, 175), (163, 158, 155), (245, 240, 228)]
[(94, 139, 50), (134, 157, 53), (56, 111, 46), (174, 177, 65), (30, 61, 41)]
[(218, 156, 50), (185, 125, 43), (82, 52, 22), (111, 127, 83), (145, 158, 123)]
[(113, 153, 189), (87, 124, 89), (59, 93, 67), (30, 57, 55), (120, 153, 118)]
[(56, 65, 57), (211, 152, 52), (216, 175, 93), (126, 115, 87), (103, 78, 61)]
[(28, 29, 25), (37, 42, 32), (18, 18, 16), (64, 76, 38), (77, 92, 45)]
[(17, 33, 25), (29, 50, 40), (50, 71, 52), (45, 86, 85), (71, 93, 67)]
[(242, 240, 244), (227, 223, 231), (46, 18, 20), (73, 44, 37), (99, 73, 57)]
[(182, 185, 177), (207, 206, 191), (158, 164, 167), (163, 132, 93), (184, 162, 125)]
[(113, 83, 51), (191, 142, 78), (154, 109, 61), (74, 53, 31), (225, 177, 95)]
[(75, 98, 65), (103, 72, 32), (119, 102, 38), (89, 115, 80), (94, 43, 23)]
[(173, 169, 163), (160, 158, 152), (147, 145, 139), (186, 182, 176), (131, 129, 124)]
[(72, 82, 36), (136, 107, 36), (243, 246, 249), (20, 29, 15), (56, 126, 217)]
[(155, 151, 46), (87, 93, 33), (118, 124, 36), (195, 178, 65), (55, 59, 19)]
[(179, 154, 110), (107, 102, 77), (124, 115, 85), (143, 128, 93), (161, 142, 104)]
[(170, 139, 83), (238, 211, 117), (235, 204, 70), (206, 176, 112), (204, 166, 72)]
[(111, 64, 16), (27, 29, 12), (125, 102, 33), (147, 82, 21), (175, 108, 29)]
[(212, 214, 203), (199, 200, 190), (228, 230, 217), (181, 181, 170), (163, 162, 151)]
[(160, 152, 54), (185, 176, 72), (88, 108, 54), (118, 131, 67), (111, 138, 151)]
[(70, 64, 42), (84, 76, 51), (100, 90, 62), (57, 51, 31), (118, 105, 73)]
[(57, 60, 61), (69, 73, 80), (80, 84, 102), (43, 45, 45), (83, 90, 133)]
[(183, 188, 179), (119, 135, 143), (163, 156, 140), (138, 116, 95), (134, 165, 186)]
[(114, 118, 115), (134, 138, 135), (94, 97, 93), (153, 159, 158), (176, 180, 179)]
[(219, 197, 148), (202, 181, 133), (234, 213, 165), (183, 163, 119), (162, 145, 104)]
[(62, 113, 67), (86, 133, 83), (39, 91, 51), (172, 189, 190), (166, 158, 158)]
[(219, 202, 167), (206, 191, 158), (228, 213, 184), (186, 170, 142), (164, 148, 122)]
[(158, 126, 82), (139, 108, 70), (9, 9, 7), (30, 26, 22), (117, 89, 59)]
[(73, 64, 56), (59, 54, 49), (72, 77, 74), (97, 82, 65), (40, 40, 38)]
[(172, 184, 176), (147, 163, 154), (123, 140, 130), (105, 117, 101), (79, 93, 76)]
[(32, 18, 24), (16, 6, 7), (41, 28, 48), (52, 41, 77), (75, 53, 36)]
[(184, 136, 75), (89, 56, 31), (130, 92, 57), (159, 116, 69), (105, 73, 47)]
[(234, 211, 91), (239, 229, 149), (156, 96, 55), (198, 131, 56), (106, 118, 94)]
[(88, 128, 68), (105, 148, 84), (77, 99, 56), (142, 144, 103), (166, 166, 122)]
[(129, 157, 84), (161, 167, 60), (170, 178, 117), (111, 123, 42), (201, 195, 75)]
[(38, 74, 103), (27, 58, 85), (18, 40, 66), (56, 85, 110), (79, 110, 129)]
[(7, 4, 4), (26, 17, 13), (49, 35, 22), (74, 57, 31), (96, 80, 40)]
[(123, 180, 206), (198, 190, 132), (144, 126, 61), (183, 162, 84), (103, 133, 81)]
[(44, 32, 27), (19, 14, 16), (85, 36, 22), (62, 58, 49), (131, 50, 29)]
[(74, 50, 61), (227, 214, 163), (50, 25, 39), (203, 184, 141), (182, 150, 109)]
[(231, 226, 194), (212, 206, 171), (207, 168, 28), (226, 193, 53), (183, 177, 146)]
[(89, 104, 111), (64, 83, 87), (115, 127, 133), (151, 157, 165), (132, 115, 84)]
[(54, 37, 22), (67, 52, 27), (42, 25, 17), (83, 68, 34), (98, 85, 41)]
[(170, 147, 21), (137, 170, 230), (132, 151, 144), (81, 104, 105), (202, 177, 57)]
[(31, 25, 14), (49, 42, 28), (104, 90, 49), (79, 65, 37), (131, 115, 63)]
[(134, 124, 70), (154, 85, 31), (112, 99, 54), (119, 60, 21), (72, 40, 15)]
[(174, 192, 141), (154, 176, 109), (187, 62, 44), (152, 44, 33), (209, 204, 200)]
[(62, 66, 65), (54, 58, 57), (75, 78, 77), (92, 94, 93), (110, 111, 110)]
[(59, 69, 73), (194, 204, 86), (31, 41, 48), (87, 95, 112), (156, 188, 80)]
[(222, 197, 139), (229, 205, 151), (213, 186, 127), (201, 174, 115), (189, 162, 102)]
[(80, 85, 66), (59, 68, 51), (103, 103, 79), (138, 165, 125), (120, 136, 103)]
[(235, 237, 236), (217, 219, 218), (24, 27, 26), (44, 48, 46), (66, 70, 68)]
[(243, 238, 230), (230, 225, 216), (76, 74, 70), (213, 208, 199), (61, 58, 55)]
[(6, 5, 3), (22, 16, 12), (40, 31, 23), (61, 47, 37), (82, 65, 50)]
[(57, 36, 16), (104, 64, 30), (117, 73, 36), (89, 55, 25), (71, 46, 21)]
[(81, 124, 175), (49, 92, 160), (117, 157, 179), (12, 37, 49), (40, 74, 75)]
[(207, 204, 185), (200, 191, 160), (230, 224, 206), (166, 174, 183), (168, 163, 133)]
[(124, 144, 79), (48, 77, 56), (159, 175, 106), (91, 112, 52), (76, 111, 92)]
[(214, 108, 25), (91, 45, 68), (25, 110, 77), (183, 68, 73), (43, 42, 57)]
[(69, 51, 30), (40, 26, 13), (93, 82, 53), (134, 177, 192), (132, 166, 161)]
[(160, 126, 56), (128, 103, 48), (180, 233, 243), (192, 156, 80), (237, 247, 243)]
[(234, 218, 167), (223, 196, 115), (231, 230, 220), (26, 72, 122), (186, 183, 176)]
[(240, 201, 157), (245, 211, 169), (224, 189, 150), (207, 174, 136), (189, 156, 120)]
[(117, 139, 114), (99, 110, 83), (83, 86, 52), (191, 189, 148), (238, 205, 130)]
[(208, 189, 77), (51, 57, 45), (193, 168, 47), (186, 169, 85), (25, 22, 19)]
[(51, 67, 31), (17, 25, 13), (82, 108, 55), (75, 108, 168), (128, 141, 101)]
[(199, 212, 215), (155, 154, 129), (127, 125, 101), (175, 137, 33), (189, 163, 80)]
[(96, 83, 57), (48, 46, 39), (81, 71, 49), (66, 59, 43), (33, 33, 28)]
[(182, 139, 23), (147, 116, 21), (197, 163, 61), (113, 148, 159), (150, 177, 186)]
[(196, 167, 124), (156, 128, 93), (88, 70, 52), (65, 51, 37), (176, 148, 108)]
[(165, 93, 23), (72, 78, 56), (110, 114, 76), (118, 68, 24), (49, 39, 23)]
[(124, 150, 57), (169, 184, 76), (92, 115, 39), (57, 76, 31), (80, 111, 101)]
[(178, 198, 217), (127, 148, 143), (93, 121, 114), (58, 83, 97), (214, 223, 238)]
[(207, 215, 227), (156, 109, 37), (190, 150, 55), (123, 67, 24), (171, 192, 197)]
[(226, 224, 233), (213, 210, 219), (202, 197, 201), (188, 182, 180), (136, 125, 103)]
[(219, 197, 156), (203, 178, 135), (237, 215, 170), (183, 156, 115), (18, 11, 5)]
[(53, 103, 179), (21, 128, 144), (26, 73, 136), (74, 149, 154), (160, 120, 50)]
[(225, 211, 176), (236, 223, 190), (212, 197, 162), (194, 180, 149), (177, 164, 135)]
[(75, 63, 40), (158, 181, 160), (141, 159, 140), (91, 82, 74), (190, 206, 181)]
[(42, 45, 45), (55, 58, 58), (208, 208, 202), (71, 74, 72), (224, 222, 216)]
[(122, 79, 65), (80, 96, 83), (45, 69, 67), (85, 59, 53), (118, 124, 99)]
[(164, 174, 165), (200, 198, 178), (230, 227, 211), (127, 145, 154), (116, 122, 108)]
[(200, 193, 165), (215, 208, 180), (183, 179, 152), (161, 160, 137), (80, 85, 68)]
[(62, 66, 64), (192, 192, 188), (48, 52, 51), (78, 80, 78), (207, 207, 202)]
[(217, 216, 197), (97, 109, 84), (205, 200, 172), (236, 234, 211), (67, 76, 56)]
[(60, 41, 12), (48, 27, 8), (72, 55, 18), (128, 133, 73), (87, 73, 24)]
[(108, 118, 127), (114, 135, 163), (94, 66, 33), (98, 96, 91), (71, 41, 18)]
[(217, 215, 159), (216, 202, 143), (207, 185, 128), (215, 217, 180), (193, 166, 112)]
[(172, 175, 137), (191, 194, 153), (210, 215, 173), (152, 156, 122), (230, 236, 192)]
[(157, 94, 30), (196, 132, 44), (229, 173, 66), (174, 206, 218), (102, 62, 24)]
[(45, 68, 17), (60, 97, 33), (25, 25, 7), (78, 147, 67), (165, 52, 7)]
[(166, 161, 79), (135, 137, 62), (107, 108, 46), (69, 78, 46), (22, 39, 47)]
[(34, 36, 36), (18, 20, 20), (53, 55, 54), (73, 75, 74), (95, 96, 96)]
[(249, 215, 174), (240, 208, 167), (227, 197, 159), (208, 181, 146), (82, 66, 49)]
[(143, 174, 92), (129, 158, 90), (182, 161, 83), (159, 174, 106), (151, 139, 74)]
[(239, 226, 195), (227, 214, 179), (248, 239, 213), (214, 200, 164), (199, 185, 147)]
[(47, 68, 37), (76, 101, 56), (24, 31, 17), (111, 134, 70), (167, 148, 45)]
[(24, 17, 15), (12, 8, 7), (39, 27, 22), (99, 77, 44), (58, 41, 30)]
[(157, 187, 70), (146, 165, 38), (74, 89, 54), (108, 132, 42), (212, 190, 22)]
[(52, 51, 49), (25, 19, 18), (79, 76, 91), (139, 111, 70), (196, 148, 89)]
[(18, 14, 7), (198, 208, 202), (172, 146, 32), (223, 226, 221), (57, 44, 18)]
[(222, 196, 95), (229, 211, 133), (173, 116, 14), (196, 163, 67), (81, 133, 115)]
[(226, 227, 222), (216, 217, 212), (60, 64, 64), (71, 75, 76), (201, 202, 199)]
[(174, 191, 196), (93, 112, 81), (160, 174, 179), (119, 125, 95), (73, 90, 68)]
[(72, 97, 60), (48, 67, 46), (102, 128, 66), (141, 158, 84), (214, 229, 183)]
[(48, 53, 44), (107, 82, 56), (27, 34, 28), (80, 64, 41), (63, 77, 72)]
[(175, 135, 74), (191, 154, 95), (160, 133, 100), (146, 116, 76), (216, 197, 167)]
[(226, 226, 228), (209, 209, 213), (13, 12, 21), (189, 189, 195), (34, 33, 41)]
[(15, 16, 10), (21, 22, 16), (31, 29, 19), (8, 10, 6), (26, 21, 11)]
[(207, 209, 209), (187, 188, 188), (165, 167, 167), (229, 230, 230), (143, 146, 145)]
[(234, 175, 54), (225, 150, 52), (191, 125, 70), (216, 119, 58), (174, 94, 61)]
[(222, 221, 217), (205, 204, 200), (235, 234, 230), (185, 184, 180), (49, 48, 44)]
[(206, 168, 100), (183, 141, 80), (105, 95, 59), (169, 207, 163), (74, 63, 48)]
[(41, 40, 41), (19, 20, 24), (97, 122, 105), (66, 63, 59), (91, 86, 75)]
[(59, 60, 59), (72, 73, 73), (86, 87, 87), (100, 101, 101), (131, 132, 133)]
[(68, 117, 77), (39, 43, 33), (73, 77, 52), (115, 130, 72), (61, 149, 110)]
[(246, 245, 210), (225, 222, 195), (58, 46, 22), (186, 151, 91), (24, 17, 7)]
[(70, 56, 47), (60, 45, 37), (224, 208, 194), (212, 196, 183), (84, 71, 61)]
[(171, 188, 206), (200, 206, 220), (232, 230, 233), (88, 128, 86), (44, 72, 64)]
[(150, 156, 149), (184, 183, 174), (187, 172, 136), (147, 135, 107), (72, 87, 99)]
[(55, 46, 27), (38, 33, 16), (67, 61, 51), (81, 78, 87), (91, 71, 27)]
[(196, 181, 147), (246, 239, 237), (158, 152, 128), (120, 172, 204), (207, 206, 201)]
[(94, 132, 62), (136, 155, 83), (144, 161, 146), (199, 200, 161), (105, 124, 114)]
[(21, 18, 35), (72, 67, 65), (40, 42, 56), (107, 77, 48), (68, 44, 30)]
[(234, 236, 235), (220, 222, 222), (199, 202, 201), (175, 178, 177), (148, 152, 151)]
[(61, 48, 33), (42, 31, 20), (78, 69, 47), (94, 90, 65), (13, 12, 10)]
[(240, 227, 210), (248, 235, 218), (232, 219, 201), (216, 205, 185), (194, 184, 162)]
[(82, 116, 145), (35, 45, 42), (106, 136, 167), (67, 83, 84), (229, 186, 129)]
[(220, 219, 215), (210, 209, 204), (196, 195, 190), (179, 178, 173), (120, 119, 114)]
[(46, 26, 23), (62, 38, 29), (30, 15, 13), (82, 50, 35), (152, 63, 28)]
[(87, 87, 39), (240, 209, 180), (117, 115, 45), (59, 55, 22), (160, 142, 58)]
[(16, 13, 10), (65, 57, 50), (40, 35, 30), (88, 78, 70), (112, 99, 90)]
[(146, 144, 24), (206, 148, 23), (175, 194, 54), (101, 121, 18), (87, 147, 131)]
[(209, 210, 197), (219, 221, 208), (194, 194, 181), (175, 174, 161), (156, 153, 139)]
[(174, 116, 53), (149, 92, 43), (162, 191, 178), (236, 181, 50), (204, 140, 45)]
[(81, 126, 109), (64, 113, 99), (94, 123, 93), (106, 136, 108), (35, 55, 33)]
[(220, 220, 202), (143, 175, 187), (175, 203, 210), (202, 196, 172), (109, 142, 153)]
[(232, 217, 177), (232, 209, 153), (239, 229, 199), (209, 190, 158), (186, 164, 138)]
[(39, 66, 47), (48, 74, 55), (63, 82, 61), (30, 58, 40), (77, 89, 62)]
[(67, 67, 67), (85, 85, 85), (50, 49, 49), (32, 30, 31), (16, 13, 14)]
[(188, 167, 80), (118, 141, 185), (149, 175, 214), (210, 191, 101), (163, 137, 66)]
[(193, 183, 166), (211, 200, 183), (176, 165, 149), (159, 145, 129), (141, 125, 108)]
[(88, 79, 65), (70, 66, 59), (105, 93, 72), (53, 52, 50), (119, 109, 86)]
[(139, 122, 106), (116, 100, 91), (22, 12, 20), (92, 77, 73), (47, 31, 37)]
[(63, 40, 25), (87, 61, 37), (129, 122, 78), (110, 94, 56), (149, 149, 103)]
[(223, 162, 40), (88, 96, 30), (121, 112, 30), (66, 57, 19), (25, 17, 6)]
[(230, 199, 159), (199, 164, 142), (248, 246, 195), (125, 82, 68), (73, 48, 40)]
[(225, 205, 198), (233, 222, 219), (216, 187, 174), (249, 244, 233), (142, 71, 34)]
[(124, 102, 79), (143, 120, 95), (105, 84, 62), (160, 138, 113), (82, 63, 44)]
[(153, 160, 70), (23, 125, 206), (13, 99, 188), (120, 130, 48), (206, 215, 163)]
[(242, 226, 170), (205, 204, 187), (231, 231, 226), (174, 192, 222), (170, 174, 161)]
[(207, 206, 198), (118, 88, 33), (191, 194, 177), (93, 65, 24), (141, 112, 43)]
[(123, 103, 56), (146, 131, 72), (106, 48, 43), (172, 159, 94), (204, 189, 124)]
[(185, 194, 185), (170, 177, 163), (43, 33, 14), (155, 156, 133), (56, 62, 40)]
[(175, 169, 47), (149, 148, 40), (53, 77, 38), (116, 130, 45), (198, 192, 62)]
[(215, 212, 201), (63, 47, 34), (26, 20, 17), (177, 184, 190), (124, 92, 59)]
[(181, 188, 188), (164, 169, 170), (157, 148, 138), (205, 209, 202), (62, 38, 53)]
[(2, 4, 3), (10, 13, 9), (20, 23, 17), (109, 119, 84), (59, 60, 34)]
[(215, 206, 194), (224, 215, 205), (63, 58, 54), (199, 192, 183), (44, 39, 37)]
[(232, 219, 171), (227, 213, 162), (238, 227, 180), (219, 205, 154), (206, 193, 142)]
[(202, 183, 177), (151, 129, 81), (169, 163, 133), (102, 107, 76), (133, 96, 46)]
[(230, 223, 211), (216, 210, 200), (241, 234, 221), (201, 196, 187), (184, 178, 171)]
[(19, 16, 15), (7, 7, 6), (35, 30, 25), (52, 45, 35), (70, 60, 46)]
[(72, 93, 132), (161, 128, 89), (193, 159, 108), (121, 98, 79), (104, 124, 157)]
[(191, 195, 196), (207, 210, 211), (173, 178, 178), (152, 156, 157), (128, 133, 133)]
[(22, 14, 16), (34, 24, 25), (51, 36, 36), (74, 55, 51), (123, 99, 84)]
[(171, 193, 157), (132, 153, 128), (242, 237, 237), (74, 109, 69), (199, 206, 205)]
[(51, 115, 114), (79, 144, 146), (90, 75, 43), (30, 82, 80), (129, 111, 64)]
[(187, 201, 214), (91, 58, 31), (61, 37, 19), (119, 81, 45), (31, 17, 8)]
[(230, 213, 120), (217, 196, 98), (198, 173, 89), (236, 225, 145), (211, 196, 122)]
[(57, 86, 83), (54, 108, 120), (51, 54, 50), (49, 125, 159), (23, 21, 22)]
[(221, 217, 185), (214, 202, 155), (174, 192, 172), (197, 177, 123), (144, 165, 145)]
[(217, 203, 178), (207, 192, 169), (228, 213, 188), (191, 177, 156), (172, 158, 138)]
[(202, 200, 203), (187, 185, 188), (149, 147, 150), (131, 129, 132), (169, 167, 170)]
[(64, 62, 42), (27, 29, 23), (133, 74, 51), (150, 127, 79), (87, 102, 83)]
[(197, 198, 177), (221, 221, 199), (154, 127, 77), (129, 100, 58), (171, 172, 154)]
[(30, 26, 20), (23, 19, 12), (15, 10, 5), (42, 32, 28), (61, 38, 33)]
[(233, 202, 127), (221, 188, 117), (207, 174, 106), (244, 216, 138), (191, 158, 95)]
[(189, 205, 216), (215, 225, 230), (185, 161, 109), (159, 177, 202), (199, 189, 151)]
[(172, 65, 22), (133, 25, 5), (216, 108, 24), (103, 17, 5), (191, 82, 28)]
[(23, 22, 18), (47, 43, 29), (80, 67, 43), (244, 251, 248), (205, 232, 233)]
[(191, 150, 81), (117, 115, 54), (174, 131, 68), (209, 169, 97), (137, 131, 68)]
[(87, 141, 61), (58, 117, 42), (36, 79, 32), (141, 167, 121), (103, 138, 102)]
[(25, 26, 31), (225, 210, 188), (207, 191, 168), (48, 47, 50), (186, 171, 150)]
[(76, 67, 35), (98, 88, 49), (119, 110, 65), (142, 131, 80), (162, 153, 98)]
[(11, 6, 3), (25, 15, 10), (41, 28, 20), (59, 42, 30), (77, 57, 41)]
[(174, 141, 85), (101, 78, 59), (197, 166, 88), (69, 56, 32), (76, 127, 41)]
[(74, 51, 34), (45, 74, 102), (38, 52, 75), (148, 96, 45), (111, 72, 36)]
[(216, 194, 94), (198, 174, 55), (213, 200, 144), (188, 174, 117), (212, 210, 201)]
[(248, 222, 156), (133, 105, 71), (157, 126, 83), (108, 84, 60), (227, 195, 132)]
[(121, 152, 156), (90, 90, 60), (117, 128, 99), (160, 141, 85), (156, 166, 125)]
[(15, 1, 8), (20, 2, 17), (33, 8, 24), (72, 61, 45), (42, 22, 36)]
[(61, 81, 69), (205, 186, 142), (155, 127, 82), (103, 123, 97), (149, 159, 128)]
[(197, 180, 127), (97, 137, 131), (131, 164, 158), (179, 186, 167), (154, 154, 118)]
[(46, 145, 166), (73, 161, 179), (25, 120, 146), (106, 177, 192), (98, 112, 81)]
[(45, 44, 45), (66, 62, 58), (25, 26, 30), (89, 80, 70), (229, 195, 150)]
[(103, 128, 67), (64, 95, 42), (184, 192, 179), (147, 151, 92), (153, 164, 152)]
[(110, 83, 57), (154, 120, 79), (134, 100, 61), (176, 141, 98), (126, 102, 87)]
[(21, 25, 20), (31, 34, 26), (45, 46, 33), (64, 60, 38), (137, 119, 63)]
[(44, 58, 44), (58, 77, 56), (72, 100, 67), (30, 42, 29), (87, 129, 81)]
[(247, 232, 187), (237, 219, 174), (32, 31, 20), (11, 13, 6), (55, 50, 36)]
[(207, 190, 88), (166, 124, 58), (187, 153, 70), (102, 137, 193), (133, 163, 207)]
[(144, 93, 47), (126, 78, 40), (161, 108, 56), (105, 63, 31), (179, 124, 65)]
[(237, 234, 216), (229, 220, 201), (84, 80, 65), (66, 62, 50), (103, 98, 82)]
[(114, 104, 68), (78, 72, 52), (62, 55, 40), (96, 90, 61), (46, 37, 28)]
[(92, 71, 32), (113, 86, 38), (45, 39, 18), (69, 55, 26), (22, 20, 9)]
[(242, 197, 130), (223, 176, 114), (177, 130, 83), (153, 111, 68), (200, 152, 98)]
[(182, 111, 95), (158, 91, 79), (104, 84, 67), (199, 203, 191), (179, 182, 168)]
[(196, 195, 190), (206, 205, 200), (216, 215, 210), (176, 175, 171), (153, 152, 147)]
[(30, 36, 33), (51, 64, 55), (168, 187, 180), (245, 248, 244), (77, 97, 77)]
[(78, 44, 21), (65, 33, 16), (186, 164, 109), (93, 55, 28), (173, 153, 100)]
[(57, 43, 19), (75, 57, 27), (93, 77, 42), (109, 97, 62), (35, 25, 11)]
[(185, 54, 28), (79, 143, 110), (158, 51, 22), (61, 109, 88), (195, 86, 33)]
[(85, 71, 57), (65, 52, 41), (105, 90, 73), (42, 32, 25), (16, 10, 8)]
[(235, 212, 163), (240, 221, 176), (226, 203, 152), (206, 185, 140), (184, 164, 122)]
[(249, 244, 231), (232, 225, 214), (23, 19, 20), (45, 40, 40), (209, 203, 194)]
[(38, 89, 68), (55, 115, 88), (94, 181, 150), (128, 203, 175), (140, 105, 88)]
[(218, 192, 143), (206, 180, 129), (190, 165, 115), (172, 149, 101), (225, 202, 160)]
[(203, 190, 171), (184, 170, 152), (219, 210, 192), (164, 149, 132), (141, 126, 112)]
[(175, 199, 167), (227, 236, 241), (135, 180, 150), (177, 207, 234), (222, 220, 177)]
[(219, 171, 116), (200, 157, 109), (239, 206, 171), (159, 126, 87), (179, 142, 98)]
[(242, 217, 70), (121, 97, 78), (90, 72, 53), (221, 197, 63), (160, 134, 75)]
[(39, 65, 24), (222, 231, 235), (21, 43, 16), (192, 205, 227), (114, 149, 208)]
[(175, 167, 153), (157, 148, 131), (191, 185, 174), (68, 62, 49), (45, 42, 31)]
[(28, 44, 37), (37, 52, 43), (46, 61, 51), (57, 71, 60), (69, 82, 70)]
[(242, 233, 208), (216, 222, 203), (166, 210, 211), (51, 70, 49), (26, 39, 19)]
[(72, 76, 63), (62, 65, 53), (85, 89, 77), (235, 236, 234), (221, 223, 220)]
[(110, 89, 133), (210, 150, 48), (155, 118, 73), (176, 104, 23), (120, 79, 26)]
[(109, 158, 198), (88, 133, 174), (9, 12, 5), (39, 44, 21), (69, 74, 41)]
[(214, 113, 45), (46, 54, 45), (28, 30, 28), (170, 61, 40), (214, 166, 88)]
[(119, 144, 86), (153, 170, 85), (82, 111, 66), (195, 194, 102), (126, 134, 44)]
[(43, 41, 30), (99, 99, 90), (57, 56, 45), (113, 114, 105), (161, 160, 152)]
[(110, 134, 48), (206, 214, 205), (227, 234, 229), (23, 17, 15), (64, 50, 35)]
[(50, 45, 45), (63, 61, 69), (111, 68, 37), (201, 108, 47), (223, 140, 67)]
[(21, 21, 18), (12, 13, 10), (31, 31, 21), (44, 44, 22), (60, 58, 23)]
[(214, 163, 120), (239, 198, 147), (144, 116, 92), (242, 223, 184), (119, 92, 66)]
[(196, 176, 159), (210, 191, 178), (184, 161, 136), (166, 141, 110), (81, 65, 48)]
[(32, 19, 12), (45, 37, 29), (55, 60, 44), (123, 123, 92), (111, 107, 64)]
[(186, 166, 111), (101, 99, 64), (73, 108, 106), (53, 70, 61), (128, 131, 107)]
[(19, 20, 25), (42, 45, 50), (62, 75, 77), (87, 105, 105), (221, 169, 67)]
[(215, 176, 124), (221, 182, 129), (207, 169, 119), (200, 161, 111), (191, 151, 101)]
[(48, 67, 21), (79, 100, 36), (180, 130, 24), (122, 157, 114), (17, 32, 9)]
[(86, 93, 44), (71, 51, 21), (137, 44, 18), (147, 176, 190), (142, 96, 47)]
[(171, 188, 180), (207, 212, 183), (158, 169, 146), (159, 112, 58), (183, 149, 79)]
[(45, 63, 52), (64, 85, 61), (28, 43, 37), (157, 152, 87), (79, 103, 80)]
[(20, 11, 5), (40, 30, 15), (62, 57, 28), (201, 173, 123), (224, 205, 167)]
[(215, 212, 209), (231, 227, 223), (193, 192, 189), (20, 22, 22), (169, 168, 166)]
[(13, 30, 21), (34, 56, 43), (57, 82, 66), (117, 146, 94), (89, 116, 72)]
[(238, 239, 237), (221, 223, 222), (30, 34, 35), (197, 200, 200), (52, 56, 58)]
[(223, 209, 184), (232, 217, 193), (56, 46, 29), (64, 54, 38), (209, 196, 174)]
[(41, 41, 44), (60, 59, 59), (22, 23, 28), (81, 78, 74), (218, 204, 184)]
[(61, 105, 64), (96, 126, 74), (138, 122, 61), (59, 74, 47), (96, 98, 53)]
[(57, 48, 23), (30, 26, 12), (165, 95, 23), (115, 69, 22), (118, 147, 117)]
[(91, 82, 52), (63, 55, 35), (123, 134, 120), (180, 186, 158), (99, 105, 87)]
[(71, 90, 28), (85, 119, 44), (102, 90, 31), (89, 56, 18), (134, 74, 25)]
[(37, 21, 15), (66, 57, 32), (88, 93, 66), (221, 202, 167), (105, 126, 115)]
[(244, 226, 161), (216, 209, 159), (238, 208, 127), (187, 182, 115), (163, 187, 163)]
[(154, 187, 215), (127, 162, 196), (144, 115, 51), (100, 83, 38), (202, 150, 54)]
[(19, 10, 10), (11, 5, 5), (28, 17, 16), (45, 26, 20), (66, 40, 27)]
[(90, 67, 52), (70, 47, 36), (115, 87, 60), (125, 119, 110), (136, 112, 76)]
[(21, 24, 23), (237, 205, 171), (65, 45, 40), (196, 57, 46), (145, 41, 37)]
[(171, 181, 145), (90, 108, 92), (190, 200, 165), (68, 85, 71), (149, 160, 127)]
[(182, 198, 204), (221, 222, 216), (146, 176, 195), (159, 125, 18), (95, 117, 66)]
[(108, 111, 88), (127, 131, 120), (187, 181, 170), (157, 156, 148), (85, 83, 63)]
[(73, 136, 64), (17, 13, 10), (106, 96, 90), (129, 158, 74), (208, 173, 85)]
[(103, 102, 94), (69, 75, 70), (48, 104, 121), (23, 74, 92), (19, 37, 45)]
[(226, 225, 219), (189, 203, 196), (133, 176, 169), (84, 142, 129), (207, 185, 56)]
[(229, 226, 227), (206, 202, 203), (187, 182, 184), (165, 160, 162), (94, 89, 91)]
[(101, 103, 49), (126, 130, 71), (180, 204, 162), (80, 164, 139), (140, 182, 144)]
[(25, 17, 11), (48, 35, 25), (68, 59, 40), (79, 92, 63), (117, 74, 48)]
